COMPSCI 207-Systems Development for Computational Science 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1b557d2c60e02a78c483e628a259e89c52461f4472088515c63b4af610b12092851cd0a2b625c2a5339c6e062efe8f2d&ReportType=2&regl=en-US;130;3.45;8.36;David Sondak;COMPSCI 207;2019
CHEM 301HFA-Scientific Teaching and Communications: Practicum 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e4fbf8cf62c385013ad4e7ca2ddcb2bf67a0e7fc284e9ae2c98eb3e175af4aeeeb88211b24d25477dcd8a4b99c1fc69c&ReportType=2&regl=en-US;35;4.16;3.43;Sirinya Matchacheep;CHEM 301HFA;2020
CELLBIO 201-Principles of Cell Biology 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8e2c34fa23cddc7010d64788d412150329ad8325433e6d61686b109b7f29c29724f75c40eca6cf4f92323e1dcb4775b7&ReportType=2&regl=en-US;57;3.68;8.05;Edward Chouchani;CELLBIO 201;2020
GENED 1129-Infectious Diseases and Social Injustice 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0ccb5c565f29f6d586f9ad3810b0aadd25b208254c8fc1db2879417af176c190a3ba16768539c09a68df86b0c417484b&ReportType=2&regl=en-US;56;3.96;3.96;Ken McIntosh;GENED 1129;2019
SPANSH 10-Beginning Spanish I 005;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5c2eded97fd2b56e9a14def92b0f08864f27964de63c761c1e31ce5dbd0d3a092d25665baa7f0a63292f588d4f7245ad&ReportType=2&regl=en-US;14;4.43;4.14;null;SPANSH 10;2020
CHEM 301HFB-Scientific Teaching and Communications: Practicum 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=66ed3e3a7b51a7e106729e25bac1ad4fbb42a760eb552103020806da911c41551824c8f50ff693f2cbd73b63ffd41ab4&ReportType=2&regl=en-US;35;4.13;4.08;Lu Wang;CHEM 301HFB;2021
CHEM 27-Organic Chemistry of Life 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=adc5d8d6242a46bee55e0e4ffe17c5ad337d912bcfe720f3790b28a99e9952b610629cd1b9aa2338b855d8601300776e&ReportType=2&regl=en-US;279;3.45;9.40;Tim Brunker;CHEM 27;2021
BBS 330-Critical Thinking and Research Proposal Writing 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2d0ac96515615095745f0d6f00870f8b2d3b9c187e9a78875fcba7f5705dffa025cdcac12b973bb9e1926b434499ae43&ReportType=2&regl=en-US;62;3.55;7.11;Natalie Artzi;BBS 330;2020
STAT 210-Probability I 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=44979c15c0bad64ebd363f2ee01abbd589cfe279d5f56e3877851d52b00da4a82496796982efb292bff19230bce42f99&ReportType=2&regl=en-US;78;4.74;10.40;Joseph Blitzstein;STAT 210;2020
ECON 2355-Unleashing Novel Data at Scale 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1a051b2132ed7d67684f63fe402dca39beea0570cc85a143af4a1d2cac489986858dfd552fab543af0fc5a09a4d41628&ReportType=2&regl=en-US;22;4.22;4.88;Melissa Dell;ECON 2355;2021
FRENCH 61M-Modern Stories about Paris 002;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=97e1403738b6f250400dc447fb673fd247441cb82334d9dffb2bc93c8e1c4d162e63146d515604bbe8e224f4f71420e2&ReportType=2&regl=en-US;8;5.00;4.00;Ericka Knudson;FRENCH 61M;2020
SOC-STD 10A-Introduction to Social Studies 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6d494a89410e2736137a302cd473587976a3579fd86c0e59d51f6fbbd5d4d7e1369ce97b850b9f0e5d449221228e54f8&ReportType=2&regl=en-US;118;4.32;7.61;Lisa Gilson;SOC-STD 10A;2019
SPANSH 11-Beginning Spanish II 006;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e6368a1eb9640e5af9891cc82130a37faf3557bd01e306ef61bb263108f170e9e472702d6dc19e38a8eac53476250c9a&ReportType=2&regl=en-US;10;4.25;5.63;null;SPANSH 11;2020
BCMP 200-Principles of Molecular Biology 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7b20caa876dfaa4fcc411afc9313926e8dcbde85bbc029d5f5d6afbe3b8f21fee21a960a4c99ef26d99a63c1f5c63111&ReportType=2&regl=en-US;87;3.57;12.23;Frank Slack;BCMP 200;2019
GENED 1011-Contemporary Developing Countries: Entrepreneurial Solutions to Intractable Problems 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3a361c1bd33a40dc1de132409b7043afedc6a5d5695de01fd8d7cb4fe9d8c7fb21de1ef851722e6d7cd7d29f96d474af&ReportType=2&regl=en-US;52;4.23;6.58;Satchit Balsari;GENED 1011;2020
IMMUN 307QC-Cancer Immunology 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=cd746265199e060045bd37cadf951471f69e6badcae59adc78542c6341ba5c14704375e7c8f4eb1f76c29ceff30b28d4&ReportType=2&regl=en-US;19;3.64;5.91;Judith Agudo;IMMUN 307QC;2020
ECON 985B-Econ 985: Senior Thesis Research S02;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ce43d14ea7e4e8799cac5d4b9b6cb4a2ecaca508f94fc72b80cc815a989ba1b7d293e07fecb9524c366707c7e9ec6746&ReportType=2&regl=en-US;8;3.86;7.50;null;ECON 985B;2021
GENED 1030-The Philosopher and the Tyrant 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=824514a15333dee2af1df6eea5ee1427b87f535614b5224e26278b000cd5e1212ea561767656e55ac04a38e5fa903732&ReportType=2&regl=en-US;64;3.91;4.41;David Damrosch;GENED 1030;2021
SOCIOL 97-Tutorial in Sociological Theory 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=889c620a2d3ddca9ede6362dac9a5371b958b6f3fbec4fe555697c052c6000455974e426584df0c3b86014fc4e13d197&ReportType=2&regl=en-US;22;4.38;6.80;Jocelyn Viterna;SOCIOL 97;2019
FRENCH 30-Upper level French : Current Events and Media in the Francophone World 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=af4b14e6e9abdeae325511778cebbec30af9099fb8ac32ea1f62b50fc5f309a8f7106d393abb636f1f970f06b003038d&ReportType=2&regl=en-US;18;3.62;4.17;null;FRENCH 30;
GENED 1051-Reclaiming Argument: Logic as a Force for Good 004;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3afb6f9c7b94ffa7cca50c41f03c7896058bc5347f12da304c468e16f239eb5dc1dd0867af18c7108d77b1a71d6d3923&ReportType=2&regl=en-US;15;4.00;4.47;Edward Hall;GENED 1051;2020
GENED 1091-Classical Chinese Ethical and Political Theory 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1ab6198853a53bb1f2ce968b71834fc3621a6be5a5a99fd0d0af59b66df63b822c8abb06e18c573028ec01f17914a70c&ReportType=2&regl=en-US;93;4.44;4.02;Michael Puett;GENED 1091;2020
ENG-SCI 285-Integrated Design 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=fbbdcfd73564b8a7abcaa2b8581308eadd75c997e21452d69b726ba6d451f18c8d8a128b7d4eae62a5a1dedb93b43f38&ReportType=2&regl=en-US;28;2.05;6.29;Alan Maccormack;ENG-SCI 285;2019
GENED 1074-The Ancient Greek Hero 002;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=48d57e0e1d17a0dc363d73e2e4eb849c95830a1f5e27f12b2cb48d6ddb2dadeebc17b5af6549a5533ea449b05e5e2a2b&ReportType=2&regl=en-US;68;4.02;3.72;Gregory Nagy;GENED 1074;2020
PSY 1702-The Emotional Mind 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3951e82638d0ceb77273a78dc5cf488f85d55716f934d394ab14060423b948b5fb366e9f3d830b3285572367103d7781&ReportType=2&regl=en-US;78;4.80;2.90;Leah Somerville;PSY 1702;2019
CHNSE 140XA-Advanced Modern Chinese for High-Proficiency Learners 002;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8dfc8f29257ba86e2a193e8439fb0f120e0483c8c0f99defd6c3e863b067ed986eb839f1c405614fc2651cb5674c8488&ReportType=2&regl=en-US;8;5.00;4.14;Ya Ting Fan;CHNSE 140XA;2019
FRSEMR 21V-Black Holes, String Theory and the Fundamental Laws of Nature 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e9930120e77fdaa07bc2db5bfaa5875987e1848f873c775274f3ec86044330b13311a6bc86a759f59967a422f3535931&ReportType=2&regl=en-US;14;4.50;3.25;Andrew Strominger;FRSEMR 21V;2019
GOV 94RG-A Revolt against Globalization? How Political Economies Change 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=93b78a46472e1675d2f5a0aa9d9b739ba0e74441eb837a7f37b10a8b22a6f063cb1d12f9ae36e287f1aceee840f757ae&ReportType=2&regl=en-US;9;4.86;7.14;Peter Hall;GOV 94RG;2020
GENED 1128-The Conduct of Life in Western and Eastern Philosophy 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7bc524bcb02ee037c7465326305d08d4862168a5e5784ffcf239bc6f63eb6c5cece891e4d3b25f8519ed15e9ee0e0fa0&ReportType=2&regl=en-US;80;3.59;3.40;Cornel West;GENED 1128;2021
PHYSICS 232-Advanced Electromagnetism 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5fafb07c202fcc8636b1a360220e24be94cea11249bacc52313e9279f048335f01bc26f7c55f51528329b5fa16fcddea&ReportType=2&regl=en-US;15;3.40;13.00;Girma Hailu;PHYSICS 232;2021
FRSEMR 50I-The Temporal Universe 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6e4dc18d0a147d8860d3174633e7315c0beed85b637801fdf7385477d6fa892ce6f62ff2d9caa04e48f6db203691b652&ReportType=2&regl=en-US;10;2.88;1.57;Jonathan Grindlay;FRSEMR 50I;2019
COMPSCI 50-Introduction to Computer Science 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2df896f38db7a3b95e9d749eecad2e77c1a9b3f2adfee3771214d92e63fcf7aea9cc1c51a29ba537e44683b279e4e65b&ReportType=2&regl=en-US;87;3.72;12.91;David Malan;COMPSCI 50;2021
PHIL 273O-Objectivity and Subjectivity 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3af2f1b6d7a2873c16472f96ab8643905d9245984de8fc2611da1c08c5846d4560d5e2a51e1c37e6b8879034a41e5b71&ReportType=2&regl=en-US;17;4.71;4.20;Amartya Sen;PHIL 273O;2019
ECON 985B-Econ 985: Senior Thesis Research S04;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9a6fc7e528ac7b7a3beacd20984110c7954d0a4003ba025ffe313ab8c886636c184c36f465379ff1a52ba5ea954960f2&ReportType=2&regl=en-US;8;4.13;12.63;null;ECON 985B;2021
TDM 194-The Power and Relevance of the American Musical: 1776 and Other Musicals 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9c88d551eea2a3073531f41824fef506f47a292bbf4592569a32213d37349177b699c3b29affbd3f1edff3733fb09d03&ReportType=2&regl=en-US;11;4.70;4.10;Diane Paulus;TDM 194;2021
ARABIC 241AR-Advanced Modern Arabic Bridge: Language, Literature, and Culture I 002;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8363645527b53413c9b2f207676b26c88d918b9b32bc58516279850c8e7f7c8b630d54b8f7f07b9c0edd2f76b6e96625&ReportType=2&regl=en-US;11;3.89;4.71;null;ARABIC 241AR;2020
CELLBIO 306QC-Teaching 100: The Theory and Science of Teaching 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b13fdd8da46c8f8838a65a718faa683b34347d9546d46cd017a3f5fd8c3272c276ab3b6b73fcdd7ba94109cc754bac15&ReportType=2&regl=en-US;22;3.44;4.38;Johanna Gutlerner;CELLBIO 306QC;2019
BBS 230-Qualitative and Quantitative Analysis of the Biological Literature 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=250081a03bde1283e0126fd4b8dd43fd41d84847ee216a347c1c7452f0d64e75d452a5e381312b97cfd7042771bfa729&ReportType=2&regl=en-US;53;3.75;7.09;Mohammad Rashidian;BBS 230;2021
BBS 301-Embedded Teaching Practicum (for Graduate Teaching Assistants) 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5e5b3c5d3d70ad93be6a018799dfb76f0de6606ff7a69822bc259b66171c96563dcdaa18f1327d1d35eb727c1be6e4e7&ReportType=2&regl=en-US;27;4.36;5.11;Madhvi Venkatesh;BBS 301;2020
ESE 6-Introduction to Environmental Science and Engineering 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c1b7911aa76da502a5aba5c69f270fd3fbeeadf756700ad9f8712a3a2c04e268fbad1b253c2ade32a96a5b2cae298423&ReportType=2&regl=en-US;28;3.63;6.56;Steven Wofsy;E-PSCI 6, ESE 6;2021
NEUROBIO 308QC-Thinking about data: probability and statistics for the life sciences 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0aec7549abc0d487719e6910e78656571cc5f0f7cfa64fbc3c2a91c98c885277bedcb23a8b1ff0bb066d59ce28dbccb6&ReportType=2&regl=en-US;18;4.29;4.71;Brian Healy;NEUROBIO 308QC;2019
ANE 120B-Introduction to the Hebrew Bible/Old Testament 2: Latter Prophets and Writings 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6f4824a0b39df6cfd9c88aadd20fca7caf49e144a1a11c5c3315ab587285c69e483b14e5cd8aafc805d7256b8f5a2601&ReportType=2&regl=en-US;7;4.83;3.67;Andrew Teeter;ANE 120B;2021
GENED 1134-Understanding Islam and Contemporary Muslim Societies 002;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ee91d131874a7c96f1cf36b779e31797ac05571f4d2540b0da51c20e7fd57c2d5495bd0b5272370de6df40a4ea8c6fc6&ReportType=2&regl=en-US;35;4.40;4.90;Ali Asani;GENED 1134;2021
BIOSTAT 282-Introduction to Computational Biology and Bioinformatics 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7226c0b3a10dfd1a3c4865f7e4566ba51f303f559672bf44af3f5188d1982172721548a91f3c19f54c275d46f634177f&ReportType=2&regl=en-US;66;3.98;15.38;Xiaole (Shirley) Liu;BIOSTAT 282, STAT 115, STAT 215;2021
GENED 1149-One Book, Two Religions, Many Truths 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8d7cf1475492ec1320b7d1786da6bcef9f59389df97919167597fa8d2f95bc73e2fe1a48f22da28ed61697da4273b5fb&ReportType=2&regl=en-US;101;4.60;2.81;Shaye Cohen;GENED 1149;2021
FRSEMR 21W-Research at the Harvard Forest: Global Change Ecology-Forests, Ecosystem Function, the Future 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7c6686dc84ef7374eef5657d6a9b4e8e62d3b6c52a03e7dd3e58d09ca0d5cf4e4ce19ad26aabfc9bdab4490cdd76a63f&ReportType=2&regl=en-US;9;4.83;2.83;David Orwig;FRSEMR 21W;2020
MUSIC 1-Introduction to Western Music, from Bach to Beyoncé 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4d9fd70a07094d80f7b3ab4180096fd1d44fe79103dd81c500a86c5311499da86d250a0d11818343b3aed9a4c7f2cdd1&ReportType=2&regl=en-US;60;4.68;3.63;Michael Uy;MUSIC 1;2021
GOV 1008-Introduction to Geographic Information Systems 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=fe39d8a87c67258b7877bd1cbfe2c206264c89fca297717801ec1c21589f64b581b07b17d91bc13dadb3d2e4d7b1553e&ReportType=2&regl=en-US;12;4.57;3.50;Jill Kelly;GOV 1008;2019
RUSS 101-Advanced Russian I 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=311b2afcffa5684dfc487297c9fcab953833715ce360b73fc1203270e4cf27cc9a70ec85de4f8b7cbccca5eca281e17e&ReportType=2&regl=en-US;9;5.00;8.67;Veronika Egorova;RUSS 101;2020
HIST-LIT 90DU-Queer Oral Histories 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8043459bec07d1d2f57b54a997b76dea6dc7e535469d7faf4c98591910feaca0387aed5909357f48976d1be5e321cbfc&ReportType=2&regl=en-US;9;4.14;5.17;Devin McGeehan Muchmore;HIST-LIT 90DU;2019
FRSEMR 22C-Psychoactive Molecules from Babylon to Breaking Bad 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b5ec4ed9294636108f34ffb4a448f02f4cd83e59f489794e7fd6ce5c57c8b7bd371e74153991d6efda430220aa7ecc4d&ReportType=2&regl=en-US;13;4.50;1.80;Jon Clardy;FRSEMR 22C;2019
INDSTUDY 1-Independent Study 002;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a1ff1bf7d657a71a6b1b86d6e91f3895e7751892a0996bcd105faf6ab3b70ebeb5557b6a9ebc878eb568b1556ec1cd9e&ReportType=2&regl=en-US;8;5.00;5.67;Caitlin Casey;INDSTUDY 1;2020
ENG-SCI 100HFA-Engineering Design Projects 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=adf3edbb78102b2b91dd8ee39f38e420896134fb08200a23d9d68822afd84925554f122035ae8d609216842fa7bf8557&ReportType=2&regl=en-US;28;3.33;9.24;null;ENG-SCI 100HFA;2020
ITAL 15-Intensive Beginning Italian: Special Course: Gateway to Italy 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=163a1002e33516e5de32f5bde79d38dfb15394eff72fe461ca6f9acf1c0e7b2d4850264364d5da4915f0b4377358be10&ReportType=2&regl=en-US;5;4.80;11.00;null;ITAL 15;
GERMAN 144-Freud and Psychoanalysis 1;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=815c479921b4269c6959a32364acfe143245d29f7b850f7d17dcf350596dcf20875dbeb1689fae05dac8533aec32266c&ReportType=2&regl=en-US;9;4.43;6.14;Benjamin Morgan;GERMAN 144;2020
IMMUN 305QC-Neuro-Immunology in Development, Regeneration and Disease 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0315b3d903cb06a32d76b79a876d3a57de18181b214349f71ca9fbd5db46614bb0161967f23b59c5d9fc3acd937c326d&ReportType=2&regl=en-US;7;4.80;3.80;Jun Huh;IMMUN 305QC;2021
RUSS AA-Elementary Russian I 002;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4c78b9878ca4430ad0ec24cfc73527f85e1e1c7dffb47f33c5be54aafdb1c1182dcc7ddfe60e3b792ac58c7ff1c38a48&ReportType=2&regl=en-US;7;4.57;8.86;Natalia Chirkov;RUSS AA;2019
PSY 971-Contemporary Issues in Psychology: Intensive Cross-level Analyses 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=546773929e1b5905a21d176c55ca710572c12850e08b4f046545e26aed1d52ef6b350bb06d0e083d4a3ed5d6f10d5ac7&ReportType=2&regl=en-US;27;4.52;6.33;null;PSY 971;2021
AFVS 41A-Introduction to Photography 1;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8377eb29eb99451d9106b36b7b5762ca6ddab76825fe18167c384aaea988709c0a823c5330770635109df947a52559bf&ReportType=2&regl=en-US;10;4.67;7.38;Sharon Harper;AFVS 41A;2020
SOCIOL 1113-Latinx Identity and Mobilization 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0818321628fb57a7dac7a6ab24868c86475617ce0536b46b86fdc7687ed662098856b75cad40ca8033f1637fc04aa27c&ReportType=2&regl=en-US;6;5.00;4.60;Cristina Lacomba;SOCIOL 1113;2021
COMPSCI 50-Introduction to Computer Science 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=edf5484f7802ab6c788e03c6664db9e4a0ea568d7834b4465f4dbadcfceefa9e853e1e543efaeb5c36081bcb17a246c5&ReportType=2&regl=en-US;779;3.78;9.90;David Malan;COMPSCI 50;2019
PHIL 177-Educational Justice: Proseminar 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2d9683637ddef2d8f6bfb770b7a668cae2ed2fdc3fda6a423e4fb7756fcd874a7494fbaf60802c85a49a1ef8e816c2d9&ReportType=2&regl=en-US;15;4.92;5.15;Regina Schouten;PHIL 177;2019
WOMGEN 1217-Psychology of the Gendered Body 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8afe85597586558a1809f8f92ecd741eba1c326e743fe80ff3063b2d6d6bf8dbb216c4b92c753aae11ec6e415d20441d&ReportType=2&regl=en-US;14;5.00;4.17;Nicole Noll;WOMGEN 1217;2020
ECON 970-Tutorial - Sophomore Year T09;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7f12067574484cd978cf5aeddb4c21a4ad39dca80f7b8dbe8ba2224aa5158b9c5b44ca3c9c6aed5a86775afd26e78fa4&ReportType=2&regl=en-US;10;4.86;7.86;Kiran Gajwani;ECON 970;2021
FRSEMR 40P-Making the Grade? Middle and High School Math Education in the U.S. 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=cda2e73436ade74f2ff6309d7a6cd6b559d405afe0fdcb7dc624704d76e7898399072ee3a3e65092346ecccfebd63859&ReportType=2&regl=en-US;8;4.40;3.20;Robin Gottlieb;FRSEMR 40P;2021
E-PSCI 133-Atmospheric Chemistry 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9f8746d5834ac3095aa32b826bed0b243603070c55a3aedb8032ab8a94a6d6366c7eb762eb15ae99a441559dcb00982e&ReportType=2&regl=en-US;17;4.14;7.00;Daniel Jacob;E-PSCI 133, ESE 133;2021
ECON 2903-Early-Stage Research and Discussions on Econometrics 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9665c751afeff87992f3de546776bceba820c37192e5e0c95505a036e2574159d4e7efac266ce63310dedbd072ea2a87&ReportType=2&regl=en-US;15;5.00;null;Elie Tamer;ECON 2903;2021
GERMAN 10AB-Beginning German (Intensive) 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=70aad3a1659ae16c98843becf7e3ba284be345e620fb062f2df27698c02f6f27115e06ce5147f4bf0ab080065c2a9f25&ReportType=2&regl=en-US;9;4.50;12.25;null;GERMAN 10AB;2020
PSY 980K-Growing Up and Growing Old: Cognitive Changes in Childhood and Aging 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=954beceda60d1fe62c6054788d341ce04c1d62cc275a7fddf0637c0dc07c9875f5c8c9e7a5a7dd4df67416cf3fdf49cc&ReportType=2&regl=en-US;null;4.71;2.57;null;PSY 980K;
SOCIOL 1024-Social Inequality 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8adf93b41af0b13bbb49bb761a269d1931fe5f2c11a62fa77eca8f44b2881586e1c7f2854f9c13736e47a529551c2805&ReportType=2&regl=en-US;28;3.78;4.06;Jonathan Mijs;SOCIOL 1024;2019
CHNSE 166R-Chinese in the Humanities 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=42277b8df12fed024c475bc33048cd200e5128058da129d6dc9cb337eeb4bab2d446515b7754aaa0ccf07a61bf2daadb&ReportType=2&regl=en-US;10;5.00;7.00;Jennifer Li-Chia Liu;CHNSE 166R;2021
PHIL 97-Tutorial I 002;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=09f719e2d444b19aa7bbf291fb6d147227830f53cf55c5696dba292fa454dff5907eee53f43e5ad4235e4b1d8726cb2b&ReportType=2&regl=en-US;9;4.43;6.14;null;PHIL 97;2021
HIST 1004-Modern Europe, 1789 to the Present 01;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=404375a650c488d03f93706a95e99a5668ec708497c3bd09695cddc5346534c4787fdfaf86a2307e3ae434bdbca71334&ReportType=2&regl=en-US;38;4.31;4.44;Brandon Bloch;HIST 1004;2019
